familyNumber,applicationNumber,applicationDate,publicationNumber,publicationDate,patentName,abstract,applicant,inventor,IPC,IPC_count,CPC,CPC_count,familyMembers (appNum),geographicalExtensions,familyDates_min,familyDates_max,timeDifference,backwardCitationsESpaceRaw,backwardCitationsESpaceA,backwardCitationsESpaceB,backwardCitationsGoogle,forwardCitationsGoogle,publicationNumberGoogle
072470117,ECPI201809893A,2018-02-08,ECSP18009893A,2019-08-30,"MÉTODO DE REPRODUCCION Y CRÍA EN CAUTIVERIO DE LANGOSTA ROJA (Panulirus penicillatus), LANGOSTA VERDE (Panulirus gracilis) Y PEPINO DE MAR, EN AGUA DE MAR FILTRADA.","La presente invención se orienta al campo de la acuicultura, en particular resuelve el problema técnico de proporcionar un método de reproducción y cría de 3 especies, langosta verde (Panulirus gracilis), langosta roja (Panulirus penicillatus) y pepino de mar, en agua de mar filtrada.",CONSGACOM CIA LTDA (EC),JOSE ANTONIO TOASA ESCOBAR (EC),A01K61/59,1,Y02A40/81 (EP),1,ECPI201809893A,1,2019-08-30,2019-08-30,0,0,0,0,0,0,
072470118,ECPI201783279A,2018-01-04,ECSP17083279A,2019-08-30,Antena Fractal basado en el Triángulo de Sierpinski con LNA para Televisión Digital Terrestre TDT,"Esta invención se relaciona con el diseño y construcción de una antena fractal con LNA para Televisión Digital Terrestre TDT con diseño fractal basado en el triángulo de Sierpinski, que por sus condiciones geométricas y reacción electromagnética garantiza una mejor recepción de las señales de televisión digital terrestre en la banda UHF (471MHz a 873 MHz) (Fig. 1). La antena fractal con LNA para TDT comprende: (i)una antena propiamente dicha con diseño fractal basado en el triángulo de Sierpinski (Fig. 1. a.), con triángulos huecos, una tercera iteración del triángulo de Sierpinski y un acoplamiento de impedancias de 75 ohms; y, (ii) un amplificador de bajo ruido LNA (Fig. 1. b.).",ESCUELA POLITECNICA NAC (EC),GARY FERNANDO FLORES CADENA (EC),H01Q11/00,1,,0,ECPI201783279A,1,2019-08-30,2019-08-30,0,0,0,0,0,0,
072470119,ECPI201783284A,2018-01-04,ECSP17083284A,2019-08-30,"""SISTEMA TECNOLÓGICO DE AYUDA Y SOPORTE PARA PERSONAS CON DISCAPACIDAD MOTRIZ O MOVILIDAD REDUCIDA""","Esta invención responde a un sistema tecnológico que alberga algunos subsistemas individuales que se complementan para lograr el propósito propuesto que es atender las necesidades y requerimientos propios de personas con discapacidad motriz o movilidad reducida. En esta invención se describe la manera de realizar todas las tareas mencionadas anteriormente, ¬¬¬¬¬utilizando únicamente comandos de voz, demostrando que este sistema tecnológico es fiable, de fácil instalación y manejo sencillo [Figura 1]. Este sistema tecnológico de ayuda y soporte para personas con discapacidad motriz de los dos o cuatro miembros o con movilidad reducida, comprende: (i) Un subsistema de reconocimiento de voz; (ii) Un subsistema de transmisión de comandos de voz para el control del movimiento de la silla de ruedas motorizada; (iii) Un subsistema de transmisión/recepción de comandos de voz para el control de cargas dentro del hogar; y, (iv) Un subsistema de transmisión de comandos de voz para el manejo de programas del computador.",ESCUELA POLITECNICA NAC (EC),LUIS GEOVANNY ROMERO MEJIA (EC); ROBIN GERARDO ÁLVAREZ RUEDA (EC); CATALINA ELIZABETH ARMAS FREIRE (EC),,0,,0,ECPI201783284A,1,2019-08-30,2019-08-30,0,0,0,0,0,0,
072470120,ECPI201782841A,2018-01-04,ECSP17082841A,2019-08-30,Separador de caudales aplicado a colectores combinados de aguas residuales urbanas ubicados en zonas con pendientes,"La presente invención está relacionada con el diseño y construcción de un separador de caudales que se acople con los existentes colectores combinados ubicados en zonas con pendientes, con el fin de separar el caudal hacia los colectores de transporte sanitario (rumbo hacia las plantas de tratamiento) y hacia los colectores de derivación pluvial (para su vertido directo en los receptores hídricos) con la finalidad de contribuir a los sistemas de descontaminación de ríos y optimización de caudales a las respectivas plantas de tratamiento de aguas urbanas. [Fig. 1] y [Fig. 2]. El separador de caudales está comprendido por: (i) una zona de derivación/separación (Fig. 1. b.), (ii) un orificio – vertedero tipo “pico de loro” derivador (Fig. 1. c.), (iii) un umbral o dique transversal trapezoidal de derivación (Fig. 1. d.); y, (iv) una cámara de inspecciones (Fig. 1. e.).",ESCUELA POLITECNICA NAC (EC),PABLO ALBERTO VERA ROMERO (EC); PATRICIO RUBEN ORTEGA LARA (EC); CASA TIPÁN EDWIN PATRICIO (EC); DARÍO NICOLÁS CALDERÓN VÁSQUEZ (EC); CAROLINA ELIZABETH LUCERO MÉNDEZ (EC); JORGE ANDRÉS SANTAMARÍA CHAMORRO (EC); XIMENA DEL ROCÍO HIDALGO BUSTAMANTE (EC),C02F9/02; E02B15/08; E02B9/04,3,Y02E10/20 (EP),1,ECPI201782841A,1,2019-08-30,2019-08-30,0,0,0,0,0,0,
072470121,ECPI201783281A,2018-01-04,ECSP17083281A,2019-08-30,Deshidratador Solar con Control Automático,"Esta solicitud de patente se relaciona con el diseño y construcción de un deshidratador solar que funciona a base de paneles solares fotovoltaicos de tubos de vacío y un control electrónico automático para la deshidratación de alimentos [Fig. 1], a fin de polarizar el control electrónico central y hacer funcionar los ventiladores, todo esto en caso que el sitio donde se va a montar no posea servicio de electricidad. Este deshidratador solar con control automático comprende de: (1) Un horno deshidratador cerrado (Fig. 1. A.); (2) Tubos del radiador (Fig. 1. B.); (3) Ventilador de radiador (Fig. 1. C.); (4) Ventiladores de extracción de humedad (Fig. 1 D.); (5) Tubos de vacío (Fig. 1. E.); (6) Un control electrónico central (Fig. 1. F.); (7) Banco de baterías (Fig. 2. C.); (8) Un control automático electrónico de carga de energía solar (Fig. 2. B.); (9) Paneles solares fotovoltaicos (Fig. 2. A.); (10) Una electroválvula (Fig. 1. G); (11) Un sistema de energía adicional (numerales 7., 8. y 9.); y, (12) Una tubería central (Fig. 1. H.).",ESCUELA POLITECNICA NAC (EC),GARY FERNANDO FLORES CADENA (EC),A21B1/02; F26B13/00; F26B13/10; F26B21/00,4,,0,ECPI201783281A,1,2019-08-30,2019-08-30,0,0,0,0,0,0,
072470123,ECDI202009381F,2020-02-11,ECSDI20009381S,2020-06-30,Cabina de lactancia materna modular,"- Cabina de lactancia materna modular con medidas de 1.80 mts de ancho, 1.70 mts de profundidad y 2.10 mts de altura. Con techo curvo en uno de los costados. - Sistema modular de paneles de madera y metal que se arma y desarma fácilmente. - Color blanco con turquesa - Mueble interno en madera tipo mesón, acorde a gráficos en 3D, refrigerador, lavabo, silla con brazos, línea gráfica en paredes internas y externas alusivas a la lactancia materna, dispensadores de gel y toallas, iluminación en techo y rectángulo en techo con cubierta para ventilación natural. - Estructura metálica de base con niveladores redondos de color blanco - La funcionalidad de esta cabina es que las madres en período de lactancia puedan extraer y almacenar su leche correctamente y amamantar, si fuera el caso.",MARIA ALEJANDRA ORELLANA GUILLEN (EC),MARIA ALEJANDRA ORELLANA GUILLEN (EC); MARIA MARGARITA ORELLANA GUILLEN (EC),,0,,0,ECDI202009381F,1,2020-06-30,2020-06-30,0,0,0,0,0,0,
072470124,ECDI201941193U,2019-06-07,ECSMU19041193U,2020-06-30,ECOMACHINE,"ECOMACHINE. - MAQUINA RECICLADORA DE BOTELLAS PLASTICAS, DISPENSADORA DE AGUA PURIFICADA Y EMISORA DE PUBLICIDAD VISUAL Y AUDITIVA, está creada con el fin de unir diferentes tecnologías, para disminuir el daño al ecosistema obteniendo beneficios tangibles para el usuario, con el fin de cuidar el medio ambiente, y ha sido necesario fusionar diferentes tecnologías para un resultado óptimo, las mismas que son descritas a continuación: 1.- EMISIÓN DE PUBLICIDAD, monitor de 24”, mediante el cual se transmite publicidad visual y auditiva, la misma que es de fácil visualización para el usuario. 2.- RECICLADOR/ TRITURADOR DE BOTELLAS, sistema que permite clasificar mediante código de barras, el estado y tipo de botella, para luego clasificar de acuerdo al peso, si el envase es apto para reciclarlo, de manera inmediata lo tritura, caso contrario se almacena, para la liberación de líquidos retenidos, además por el ingreso de la botella plástica realizado por el usuario, la máquina proporciona un pago automático, todo este sistema, controlado por un software. 3.-SISTEMA DE PURIFICACIÓN DE AGUA, el mismo, que previo a estudios de laboratorio, y dependiendo del tipo de contaminación de la misma se utilizará el más adecuado, e idóneo, y entre ellos están, luz ultravioleta, osmosis inversa, ultrafiltración, los mismos que permitirán entregar agua totalmente purificada y apta para el consumo humano.",ECOMACHINE CIA LTDA (EC),ECOMACHINE CIA LTDA (EC),,0,,0,ECDI201941193U,1,2020-06-30,2020-06-30,0,0,0,0,0,0,
072470125,ECDI202025702F,2020-05-12,ECSDI20025702S,2020-06-30,Mascarilla en pvc tipo n95 con tres filtro con un conductor de anti fluido de aire en la parte interna,MASCARILLA EN PVC,SERGIO ARMANDO CHEVEZ BUSTAMANTE (EC),SERGIO ARMANDO CHEVEZ BUSTAMANTE (EC),,0,,0,ECDI202025702F,1,2020-06-30,2020-06-30,0,0,0,0,0,0,
072470126,ECDI201941208U,2019-06-10,ECSMU19041208U,2020-06-30,Robot Pulverizador Autopropulsado Semiautónomo,"El objetivo es reducir drásticamente los riesgos en la salud de los trabajadores y el tiempo en el proceso de fumigación de agroquímicos dentro de invernaderos. Consiste en desarrollar un vehículo semiautónomo para manejar agroquímicos en ambientes cerrados. Los robots trabajando en nuestros campos ya apuntan a que los beneficios conllevan a reducir el abuso de pesticidas, que a diferencia de las practicas actuales desperdician más del 50% de pesticidas, porque se vierten en el campo; y, fumigados por un robot, este envía los pesticidas directamente a la planta. Su desarrollo e integración con una radio control, nos beneficia por la utilización del software del módulo de radio. La carga de baterías es híbrida, recargadas por un cargador eléctrico convencional o por paneles solares en el campo. Tiene un tanque de 50 litros, y, una electroválvula controla el paso de agroquímico, comandada desde la radio control, a distancia. El sistema mecánico con tracción 4x4, puede ejecutar giros de 360º sobre su propio eje. Permitirá, además de utilizarse en la industria agrícola, pueda utilizarse también en otras actividades: la navegación autónoma, con fines académicas, entornos de seguridad física, etc. Durante el desarrollo del prototipo se tuvo como principio fundamental, que el proyecto se caracterice por su bajo costo y que sea asequible por los pequeños productores.",CARLOS MORENO (EC),CARLOS MORENO (EC); DAVID ALEJANDRO MORENO CRUZ (EC),,0,,0,ECDI201941208U,1,2020-06-30,2020-06-30,0,0,0,0,0,0,
072470127,ECDI202023515F,2020-04-27,ECSDI20023515S,2020-06-30,ADAPTADOR DE BAMBÚ,"Breve Descripción de los Dibujos: La [Fig01] es una vista del adaptador completamente ensamblado. La [Fig02] es una vista del adaptador ensamblado sin el extremo conector [2]. La [Fig03] es una vista inferior del adaptador completamente ensamblado. La [Fig04] muestra dos perspectivas del adaptador completamente ensamblado con una representación de bambú o tubería [11] debajo de este y un HALDER EH 25100 Quick Plug Coupling [9] por encima de este y un juego de tornillos [10] para la conexión [9] de este con el adaptador. La [Fig05] es una vista lateral de la [Fig04], el adaptador completamente ensamblado con una representación de bambú o tubería [11] debajo de este y un HALDER EH 25100 Quick Plug Coupling [9] por encima de este y un juego de tornillos [10] para la conexión [9] de este con el adaptador. Elementos: a)Plato base [1] b)Extremo conector [2] c)Cubierta [3] d)Mecanismo deslizante o deslizadores [4] y [5] e)Juego de tornillos [6] y [10] f)Orificios [7] y [8] g)Extremo de bambú u otro material [11]",PONTIFICIA UNIV CATOLICA DEL ECUADOR (EC),ABBASI MOHSEN (SY),,0,,0,ECDI202023515F,1,2020-06-30,2020-06-30,0,0,0,0,0,0,
072520560,IB2020052644W,2020-03-20,WO2020188543A1,2020-09-24,['DEVICE FOR STERILISING HOSPITAL-ACQUIRED VIRUSES'],"The invention relates to a device for sterilising hospital-acquired viruses, which is preferably used in the field of health, in particular to prevent nosocomial or hospital-acquired infection, which is an infection contracted by patients admitted into a healthcare facility. The device comprises a case defined by a rectangular prismatic box that includes at least one lower opening having an inlet for a flow of air to be sterilised; a sterilisation chamber; a space for accommodating a motorised fan; and at least one upper opening having an outlet for a flow of sterilised air, the sterilisation chamber containing an ozone-generating reactor and a posteriori a third small-particle filter for filtering an airflow forced by means of a motorised centrifugal extractor fan, the treated flow being carried to an outlet contained in the case of the device.",ABREGU MARTIN GABRIEL (AR); GARCIA ROJAS CHRISTIAN (EC),ABREGU MARTIN GABRIEL (AR),A61L2/16; A61L2/20; A61L9/00; F24F8/26; F24F8/80,5,"A61L2/16 (EP); A61L2/20 (EP); A61L9/00 (EP); F24F8/26 (EP,US); F24F8/80 (EP,US); Y02A50/20 (EP)",6,ARP190100700A; IB2020052644W,2,2020-09-24,2020-12-16,3,0,0,0,0,0,
072643830,ECPI201715120F,2017-03-20,ECSDI17015120S,2017-06-30,CONCRETERAS GRANIZO,"Su capacidad de 350 litros, caja motor única semi- circular en la parte superior y rectangular en la parte donde se acopla el motor. El uso de bisagras permite que la puerta sea de fácil uso. La olla gira 360° para garantizar un mezclado más uniforme y rápida evitando desperdicios, fabricado con eje de transmisión de carro evita que se quiebre o caiga la olla y permite un fácil armado y desarmado de la máquina. Además por las medidas del espesor de la olla asegura mayor durabilidad y evita que se fisure o agujere la lámina de la olla. Su estructura reforzada con tubo cuadrado permite que la máquina tenga un tiempo largo de vida útil y especialmente genera una máquina más resistente y estable. En el tubo parante del chasis hay un tubo redondo de bocín en donde encaja el tubo del tiro que sirve para jalar y trasladar la máquina de manera más fácil y segura de un lugar a otro.El yugo está fabricado en tubo en este tubo hay colocado un eje acerado de transmisión de carro que sostiene a la botella de la olla que permite mayor durabilidad y resistencia de este sistema. El volante es fabricado con tubo circular, permite colocar la posición de la olla en la posición necesaria evitando derrames, la estructura de este sistema es desarmable.El sistema de freno de la máquina puede ser de dos presentaciones distintas; el sistema tiene un freno de mano con una palanca de tubo redondo, y el otro sistema de frenado (freno de pie).Se colocan dos llantas nuevas 175-70 con aros y tubo RIN 13",GRANIZO SALAZAR OCTAVIO SAMUEL (EC),GRANIZO SALAZAR OCTAVIO SAMUEL (EC),,0,,0,ECPI201715120F,1,2017-06-30,2017-06-30,0,0,0,0,0,0,
072643831,ECPI201715257F,2017-03-20,ECSDI17015257S,2017-06-30,CONCRETERAS GRANIZO,"Su capacidad 700 litros,la caja motor única semi- circular en la parte superior y rectangular en la parte donde se acopla el motor. El uso de bisagras en la puerta da fácil uso. La olla gira 360° para garantizar un mezclado más uniforme y de manera más rápida y evitar desperdicios, fabricado con eje de transmisión de carro evita que se quiebre o caiga la olla y permite un fácil armado y desarmado de la máquina. Además por las medidas del espesor de la olla asegura mayor durabilidad y evita que se fisure o agujere la lámina de la olla. Su estructura reforzada con tubo cuadrado permite que la máquina tenga un tiempo largo de vida útil y especialmente genera una máquina más resistente y estable. En el tubo parante del chasis hay un tubo redondo de bocín en donde encaja el tubo del tiro que sirve para jalar y trasladar la máquina de manera más fácil y segura de un lugar a otro.El yugo está fabricado en tubo en este tubo hay colocado un eje acerado de transmisión de carro que sostiene a la botella de la olla que permite mayor durabilidad y resistencia de este sistema. El volante es fabricado con tubo circular, permite colocar la posición de la olla en la posición necesaria evitando derrames, la estructura de este sistema es desarmable.El sistema de freno de la máquina puede ser de dos presentaciones distintas; el sistema tiene un freno de pie. Se colocan dos llantas nuevas 175-70 con aros y tubo RIN 13 para su estabilidad",GRANIZO SALAZAR OCTAVIO SAMUEL (EC),GRANIZO SALAZAR OCTAVIO SAMUEL (EC),,0,,0,ECPI201715257F,1,2017-06-30,2017-06-30,0,0,0,0,0,0,
072643832,ECPI201548280U,2015-11-18,ECSMU15048280U,2017-06-30,MODUCAMP,"La presente invención se relaciona con un sistema de construcción modular mejorada a base de paneles metálicos estructurales auto-portantes, con el objetivo de simplificar y hacer más eficiente la construcción de variadas edificaciones como viviendas, oficinas, suites, casas de guardianía y vigilancia, garitas, campamentos u bodegas. Esta mecanismo de construcción permite la construcción rápida, hasta en un solo día (según la estructura a edificar), incluso en lugares remotos con acceso limitado, en terrenos irregulares, con materiales livianos, sin necesidad de utilizar herramientas especiales, sin necesidad de cimentación, o de fundir lozas ni columnas; con solo dos personas que pueden no ser expertas en la construcción, y cuyos materiales y diseños permiten una versatilidad que, a su vez, permite el uso de esta invención no solo en la industria (como por ejemplo la petrolera, minera, o de la construcción), sino también en proyectos privados donde se prefiere no sacrificar de sobremanera lo estético a costa de lo práctico.",SIGMAIDEA CIA LTDA (EC),CARLOS DAVID CABRERA LASSO (EC); VILLACRECES OVIEDO GUSTAVO RAFAEL (EC),,0,,0,ECPI201548280U,1,2017-06-30,2017-06-30,0,0,0,0,0,0,
072643833,ECPI201625563U,2016-06-14,ECSMU16025563U,2017-06-30,PODADORA DE TABACO EN BANDEJA,"La presente inveción está relacionada con una máquina o dispositivo mecánico para la poda de plántulas de tabaco o cultivo de tabaco en viero, que permite realizar una poda técnica de las plantas de tabaco de dichos viveros.",JORGE ENRIQUE GARCIA LOZANO (EC),JORGE ENRIQUE GARCIA LOZANO (EC),,0,,0,ECPI201625563U,1,2017-06-30,2017-06-30,0,0,0,0,0,0,
072643834,ECPI201623896A,2016-06-08,ECSP16023896A,2017-06-30,"ADITIVO PARA MATERIALES A BASE DE CEMENTO TIPO HE QUE COMPRENDE UNA BASE DE CLORURO DE CALCIO Y NANOTUBOS DE CARBONO DE MÚLTIPLE PARED, PROCEDIMIENTO DE OBTENCIÓN Y APLICACIONES","La presente invención se relaciona con un aditivo para materiales a base de cemento tipo HE que comprende una suspensión acuosa con cloruro de calcio (CC) y nanotubos de carbono de múltiple pared (MWCNT). El aditivo produce una mejora sustancial en las propiedades piezoeléctricas de materiales a base de cemento tipo HE y habilita a los materiales para autodetectar esfuerzos y deformaciones actuando en su volumen. El aditivo es especialmente apropiado para transformar estructuras de concreto de pequeña y gran envergadura en un sistema de autosensores, al permitir que la estructura completa se comporte como un conjunto infinito de potenciales sensores embebidos con una durabilidad mejorada y fácil de utilizar. Es igualmente apropiado para convertir tramos de pavimento en elementos que pueden autodetectar el flujo de vehículos, así como cargas estáticas.",UNIV TECNICA PARTICULAR DE LOJA (EC),RÍOS GONZÁLEZ PEDRO JOSÉ (EC); ZÚÑIGA TORRES BERENICE CECIBEL (EC); GARCÍA VÍCTOR JULIO (EC); ZÚÑIGA SUÁREZ ALONSO RODRIGO (EC),C04B22/12,1,,0,ECPI201623896A,1,2017-06-30,2017-06-30,0,0,0,0,0,0,
072643835,ECPI201520952U,2016-01-22,ECSMU15020952U,2017-06-30,DEFENSE STATIONS,CAJA DE ESTACION PORTA CEBOS PARA EL CONTROL DE ROEDORES Y EL MANEJO INTEGRAL DE PLAGAS,JORGE ISAIAS MANZO ALVAREZ (EC),JORGE ISAIAS MANZO ALVAREZ (EC),A01M23/30,1,,0,ECPI201520952U,1,2017-06-30,2017-06-30,0,0,0,0,0,0,
072643850,ECPI201732001F,2017-05-29,ECSDI17032001S,2017-07-31,Sujetador de sonda Foley,HECHO EN ECUADOR DISEÑADO POR SERGIO CHEVEZ,SERGIO ARMANDO CHEVEZ BUSTAMANTE (EC),SERGIO ARMANDO CHEVEZ BUSTAMANTE (EC),,0,,0,ECPI201732001F,1,2017-07-31,2017-07-31,0,0,0,0,0,0,
072643851,ECPI201731585F,2017-05-29,ECSDI17031585S,2017-07-31,Sujetador de tubo endotraqueal,ESTE PRODUCTO FUE DISEÑADO CON CARACTERÍSTICAS PROPIAS DE SU INVENTOR SERGIO CHEVEZ B.,SERGIO ARMANDO CHEVEZ BUSTAMANTE (EC),SERGIO ARMANDO CHEVEZ BUSTAMANTE (EC),,0,,0,ECPI201731585F,1,2017-07-31,2017-07-31,0,0,0,0,0,0,
072643852,ECPI201678505F,2016-10-05,ECSDI16078505S,2017-07-31,Material para protecciones colectivas,Material para protecciones colectivas con soportes y guias,ANGEL NICOLAS MANTILLA (EC),ANGEL NICOLAS MANTILLA (EC),,0,,0,ECPI201678505F,1,2017-07-31,2017-07-31,0,0,0,0,0,0,
072643853,ECPI201745205F,2017-07-13,ECSDI17045205S,2017-07-31,PARADA DE BUS,,VICTOR VASCONEZ (EC),VICTOR VASCONEZ (EC),,0,,0,ECPI201745205F,1,2017-07-31,2017-07-31,0,0,0,0,0,0,
072643854,ECPI201730874F,2017-05-29,ECSDI17030874S,2017-07-31,Capsula para café,"El diseño industrial se trata de una cápsula de corte A-A de material polietileno o polipropileno. Sus medidas son 28 mm ± 0,15 mm de altura, con un diámetro interno de 27,1 mm ± 0,15 mm y un diámetro externo de 36,5 mm ± 0,10 mm. En su estructura cuenta con 3 nervios internos a 120 grados. En el exterior consta de nervios que rodean la parte inferior de la cápsula de forma horizontal y una línea horizontal en la parte media de la cápsula por encima de los nervios externos. La capsula esta considerada para ser llenada de café molido. El color de la capsula puede ser cualquiera.",FELIPE INTRIAGO CEDENO (EC),FELIPE INTRIAGO CEDEÑO (EC),,0,,0,ECPI201730874F,1,2017-07-31,2017-07-31,0,0,0,0,0,0,
072643855,ECPI201743299F,2017-07-06,ECSDI17043299S,2017-07-31,ORTESIS SLIM,"Planta ortopedicas para pie y mal formaciones pie plano problemas de espuelones, pie carcasico etc",WILLIAM ARIAS (EC),WILLIAM ARIAS (EC),,0,,0,ECPI201743299F,1,2017-07-31,2017-07-31,0,0,0,0,0,0,
072643856,ECPI201694747U,2016-12-16,ECSMU16094747U,2017-07-31,DISPOSITIVO PARA ELIMINAR LA HUMEDAD EN PAREDES Y MUROS PRODUCIDA POR CAPILARIDAD,"La invención tiene como finalidad proporcionar un sistema para tratar la humedad producida por capilaridad, en paredes y muros. Este sistema consiste en un dispositivo que permite eliminar la humedad, proporcionando al usuario un ambiente sano y confortable.",CALERO ROMERO LUIS ENRIQUE (EC),CALERO ROMERO LUIS ENRIQUE (EC),,0,,0,ECPI201694747U,1,2017-07-31,2017-07-31,0,0,0,0,0,0,
072643857,ECPI201553265A,2015-12-22,ECSP15053265A,2017-08-31,SISTEMA MOVIL DE SEGURIDAD INTEGRAL DE AUTOMONITOREO,"Servicio por suscripción de seguridad integrado de auto monitoreo, conformado por una aplicación móvil para teléfonos inteligentes que permite informar al usuario mediante notificaciones de audio de cuando se ha activado algún evento en el sistema de seguridad instalado en el inmueble del cliente suscrito al servicio, además de permitir interactuar con el sistema de video vigilancia, y de rastrear todo tipo de dispositivos de GPS (para animales, personales, o para medios de transporte en general) que el cliente tenga a disposición.",BARBARA EMILIA VELEZ CASTRO (EC),BARBARA EMILIA VELEZ CASTRO (EC),H04W4/12,1,,0,ECPI201553265A,1,2017-08-31,2017-08-31,0,0,0,0,0,0,
072643862,ECPI201655819A,2016-06-27,ECSP16055819A,2017-09-29,"Reactor de Placas Paralelas para la degradación fotocatalítica de colorantes azoicos con el uso de dióxido de titanio (TiO2) y Óxido de Zinc (ZnO) inmovilizados en soportes poliméricos, y sus parámetros de diseño.","La presente invención se relaciona con el diseño y construcción de un prototipo de reactor de placas paralelas a escala laboratorio, para el tratamiento de colorantes azoicos: azul BRL y pardo LEGL, en los que se aplica un proceso de fotocatálisis heterogénea con la utilización de catalizadores: dióxido de titanio (TiO2) y óxido de zinc (ZnO), inmovilizado en soportes poliméricos: polietilentereftalato (PET) y poliestireno (PS), con la finalidad de proponer una alternativa de solución a la contaminación causada por la actividad textil. [Fig. 8]. Este reactor de placas paralelas comprende: (i) un módulo; (ii) tres bancos de tres lámparas UV de 15 W; (iii) cuatro placas o soportes poliméricos; (iv) ocho deflectores; (v) nueve transformadores; y, (vi) espejos colocados en las paredes internas del módulo del reactor. Se analiza el efecto del tipo de soporte polimérico, número de inmovilizaciones, la constante cinética de degradación fotocatalítica de los dos colorantes, el efecto del pH de tratamiento sobre la constante cinética de degradación y la adsorción del azul BRL y el pardo LEGL. Además, se evalúa la remoción de DQO y color real de un efluente textil.",ESCUELA POLITECNICA NAC (EC),JADY PAULINA PÉREZ GUAMANZARA (EC); FLORINELLA MUÑOZ BISESTI (EC); CHRISTIAN FERNANDO SANDOVAL PAUKER (EC); GABRIELA ELIZABETH MOLINA AGUIRRE (EC),G21C1/00,1,Y02E30/30 (EP),1,ECPI201655819A,1,2017-09-29,2017-09-29,0,0,0,0,0,0,
072643863,ECPI201606560A,2016-06-27,ECSP16006560A,2017-09-29,DISPOSITIVO DE RESERVA Y DISPONIBILIDAD DE ENERGÍA LATENTE,"La presente invención hace referencia a un dispositivo de reserva y disponibilidad de energía latente (1) caracterizado porque está conformado por: un medio captador de energía (2) que acoge la energía de la carga (10); un medio homogeneizador de energía (11) que se encuentra dentro del medio captador de energía (2); un material de cambio de fase (5), que transfiere la energía captada para ser trasladada dicha energía al exterior mediante el evaporador (9), un arreglo de aletas (4) y dos boquillas para el ingreso (15) y salida (16) del material de cambio de fase (5) en el dispositivo (1).",ESCUELA POLITECNICA NAC (EC),SANTIAGO DAVID VACA JIMÉNEZ (EC),F28D21/00,1,,0,ECPI201606560A,1,2017-09-29,2017-09-29,0,0,0,0,0,0,
072643864,ECPI201624796A,2016-06-27,ECSP16024796A,2017-09-29,MÓDULO SEPARADOR DE CAUDALES DE TRAZO CURVO PARA ALCANTARILLADO COMBINADO,Un módulo separador de caudales de trazo curvo para alcantarillado combinado (1) caracterizado porque comprende de: una cámara de transición curvada (2) a través de la cual se genera la separación del caudal combinado; un dique (3) ubicado al final de la curva de la cámara de transición curvada (2); y un orificio de desvío (4) para el vertedero de aguas sanitarias.,ESCUELA POLITECNICA NAC (EC),MARÍA GABRIELA HEREDIA HIDALGO (EC); MARCO ANTONIO CASTRO DELGADO (EC); XIMENA DEL ROCÍO HIDALGO BUSTAMANTE (EC); CASA TIPÁN EDWIN PATRICIO (EC); MARCELO XAVIER RUIZ COELLO (EC); PATRICIO RUBEN ORTEGA LARA (EC); ANDREA JANNET ALBÁN ALMEIDA (EC); MANUEL BENJAMÍN NARVÁEZ HERRERA (EC),E03F5/00,1,,0,ECPI201624796A,1,2017-09-29,2017-09-29,0,0,0,0,0,0,
072643865,ECPI201624792A,2016-06-27,ECSP16024792A,2017-09-29,MÓDULO SEPARADOR DE CAUDALES DE TRAZO RECTO PARA ALCANTARILLADO COMBINADO,"Un módulo separador de caudales de trazo recto (1) para alcantarillado combinado caracterizado porque comprende de: una cámara de transición (2) a través de la cual se genera la separación de las aguas combinadas; una prolongación del colector (3) con un orificio (4), donde esta prolongación (3) atraviesa la cámara de transición (2) desde la entrada del caudal combinado hacia la salida del caudal pluvial; y un vertedero de aguas sanitarias (5) hacia el caudal sanitario.",ESCUELA POLITECNICA NAC (EC),PATRICIO RUBEN ORTEGA LARA (EC); MARCO ANTONIO CASTRO DELGADO (EC); MARÍA GABRIELA HEREDIA HIDALGO (EC); XIMENA DEL ROCÍO HIDALGO BUSTAMANTE (EC); MANUEL BENJAMÍN NARVÁEZ HERRERA (EC); MARCELO XAVIER RUIZ COELLO (EC); ANDREA JANNET ALBÁN ALMEIDA (EC); CASA TIPÁN EDWIN PATRICIO (EC),,0,,0,ECPI201624792A,1,2017-09-29,2017-09-29,0,0,0,0,0,0,
072643866,ECPI201655848A,2016-06-27,ECSP16055848A,2017-09-29,APARATO DE CONTROL ROBUSTO BASADO EN MODOS DESLIZANTES,"El controlador SMC desarrollado en forma de un módulo con entradas y salidas acondicionadas que permite el ingreso de la variable a controlarse sea de manera digital o analógica incluyendo casos de voltaje o de corriente, con la posibilidad de alterar los parámetros de control, las variables de calibración del controlador SMC, el setpoint establecido por el usuario, activar o desactivar las salidas digitales y tener la señal de salida que podrá ser acondicionada por el usuario para acoplarse a cualquier actuador del mercado. El controlador también permite seleccionar si la planta es de acción directa o inversa sin que el usuario tenga que invertir la variable controlada y la señal al actuador externamente. El prototipo está dirigido a plantas que puedan ser expresadas como sistemas de primer orden con retardo variable (sistemas FOPDT), que necesiten una mayor robustez en su control, comparándolo con un PID, sin necesidad de adquirir equipo externo o incorporar técnicas de control moderno o computarizado.",ESCUELA POLITECNICA NAC (EC),OSCAR EDUARDO CAMACHO QUINTERO (EC),G05B13/02,1,,0,ECPI201655848A,1,2017-09-29,2017-09-29,0,0,0,0,0,0,
