familyNumber,applicationNumber,applicationDate,publicationNumber,publicationDate,patentName,abstract,applicant,inventor,IPC,IPC_count,CPC,CPC_count,familyMembers (appNum),geographicalExtensions,familyDates_min,familyDates_max,timeDifference,backwardCitationsESpaceRaw,backwardCitationsESpaceA,backwardCitationsESpaceB,backwardCitationsGoogle,forwardCitationsGoogle,publicationNumberGoogle
060786555,VN2017000006W,2017-06-29,WO2018006104A1,2018-01-04,['A BIOLOGICAL COMPOSITION STIMULATING AQUILARIA SPP. TO INDUCE AGARWOOD'],"The invention relates to a biological composition that stimulates Aquilaria spp. to induce agarwood. This inoculant contains 50% prepared by the fungal strain Collectotrichum sp. (TH1) and 50% prepared by the bacterial strain Pseudomonas sp. (TH2), in which the fungal strain Collectotrichum sp. and the bacterial strain Pseudomonas sp., which have biomass of x105 to 1x109 CFU/g and obtained by isolation and selection, identified by biochemical method and molecular biology method of endogenous micro-organisms in Aquilaria spp. containing natural agarwood and resin crops when microorganisms are endogenous. With the inoculant prepared from the fungal strain Collectotrichum sp. and the bacterial strain Pseudomonas sp., the rate of incense stimulation achieves a high success rate with lower cost of materials and labor, and especially the agarwood induced from this biological composition has pleasant aroma like natural agarwood.",NGUYEN THI THU (VN),NGUYEN THI THU (VN),A01G23/10; A01G7/06; C12N1/14; C12N1/20,4,C12N1/14 (EP); C12N1/20 (EP),2,VN2017000006W,1,2018-01-04,2018-01-04,0,0,0,0,0,0,
060807578,US201615196040A,2016-06-29,US2018005183A1,2018-01-04,['System and Methods for Smart and Secure Package Receivers'],"A smart and secured system to receive packages from online shopping; automatically download list of incoming packages from one or multiple linked online-shopping accounts; provide navigational support to postal carriers and/or autonomous delivery; print receipts for validation; send encrypted confirmation to home-owners when any packages arrives; and implement an a. The system compromises of a secure box with a magnetic lock to store packages; a control circuitry, mini thermal printer and embedded processor to recognize and validate the arrived packages; a radio-frequency transceiver to wirelessly communicate with other electronic devices to notice information of the packages; and global positioning system (GPS) tracking tags for anti-theft protection. The software application operating on the electronic devices including but not limited to smartphones, smartwatches, tablets and/or computers allows to receive notifications from the smart receiver, and establish real-time communication between the home-owners and the postal carriers. The GPS tracking tags are used to support un-maned delivery with drones and track the location of the packages. The system powered by solar energy is portable and easy to be installed. The smart and secure receiver that is able to automatically realize the packages, hold the packages, print the electronic receipts for endorsement and send notifications to the home-owners could eliminate the need of the receiver's presence during delivery.",NGUYEN CUONG MANH (VN); NGUYEN HOA D (US); PHAM PHUONG THI XUAN (VN); KIEU HOANG DAT (VN),NGUYEN CUONG MANH (VN); NGUYEN HOA D (US); PHAM PHUONG THI XUAN (VN); KIEU HOANG DAT (VN),G06F21/62; G06Q10/08; G06Q30/06; G07C9/00; H04W4/02,5,"G06F21/6245 (EP,US); G06Q10/0836 (EP,US); G06Q30/0635 (EP,US); G07C9/00912 (EP,US); H04W4/021 (EP,US); Y04S40/20 (EP); Y04S50/10 (EP,US)",7,US201615196040A,1,2018-01-04,2018-01-04,0,0,0,0,0,0,
060952777,VN2017000005W,2017-06-29,WO2018014051A1,2018-01-18,['AGARWOOD PREPARATION FOR TREATMENT OF GASTRIC ULCER CAUSED BY HELICOBACTER PYLORI.'],"The present invention relates to an agarwood preparation for treatment of gastric ulcer caused by Helicobacter pylori (hereinafter called as H.P) including at least one component of agarwood with a dose of less than 5 ml/person/time equal to agarwood essential oil contained. Agarwood has the following properties: water-insoluble but strong permeability and adhesion, so it is able to hold on materials for a long time, especially hydrophobic and porous materials. It is also stable in neutral and acidic environments so that agarwood is capable of destroying H.P. which can develop strong antibiotic resistance with low toxicity.",NGUYEN THI THU (VN),NGUYEN THI THU (VN),A61K36/835; A61P1/04; C11B9/00,3,A61K36/835 (EP); A61P1/04 (EP); C11B9/00 (EP),3,VN2017000005W,1,2018-01-18,2018-01-18,0,0,0,0,0,0,
061016509,IB2017054459W,2017-07-24,WO2018020387A1,2018-02-01,['METHODS AND SYSTEMS FOR A COMMUNITY-BASED MOBILE SAVINGS AND LENDING PLATFORM'],"The present disclosure provides methods and systems for providing a community-based online lending and savings platform. The online platform may provide an effective approach for personal savings and facilitate efficient access to a circulating line of credit from friends, family, and others.",TCG (VN),LE KHAC HIEU (VN); NGUYEN DUY THANH (VN); PHAM KIEN (VN); NGUYEN DUC THANG (VN),G06Q40/02,1,G06Q40/02 (EP),1,IB2017054459W; PH12019500104A,2,2018-02-01,2019-10-28,20,0,0,0,0,0,
061027201,US201629563646F,2016-05-06,USD809597S,2018-02-06,['Educational board with slot and removable letters'],,KALIA NAVNEET (VN); KALIA DEVENDER DUTT (IN),KALIA NAVNEET (VN); KALIA DEVENDER DUTT (IN),,0,,0,US201629563646F,1,2018-02-06,2018-02-06,0,0,0,0,0,0,
061027635,EP2017080992W,2017-11-30,WO2018100068A2,2018-06-07,"['FLAME- AND/OR FIRE-RETARDANT EXPANDED SYNTHETIC FOAM BEADS AND/OR SYNTHETIC FOAMS, PRODUCTION AND USE']","The invention relates to a bio and/or synthetic hard foam, especially styrofoam or polystyrene, comprising or consisting of: a) at least one open-cell plastic component, preferably for use as a fire-protective sleeve, wherein the open-cell plastic component is split into a micro-fine, open-cell network structure, and preferably wherein the at least one open-cell plastic component is upgraded with fine mineral substances, and b) at least one closed-cell plastic component, and wherein the closed-cell plastic component b) is embedded into the open-cell plastic component a), and wherein the at least one open-cell plastic component and the at least one closed-cell plastic component form together a cell structure which is at the same time open- and closed-cell. A non-combustible two- or multi-stage composite foam material according to the invention contains for example at least one already expanded very fine component of a sponge-like, open-cell split synthetic foam portion having a thickness of 0.1 mm to 1 mm and a closed-cell expanded bead-like rigid foam plastic portion having a thickness of 2-9 mm with respect to the overall foam matrix component, characterized in that at least one or more mineral or other ground and dried substances are upgraded in two separate stages to form an overall matrix in order to produce according to the invention industrial and craft non-combustible, individual composite foams in the form of dry mixing substances, liquid mixing substances, finished products or other non-combustible mixing substances or special prefabricated elements of all types. All necessary foam can be recycled. Due to the upgrades associated therewith, inflammations are eliminated so that liquefactions, which are also provided by means of deliberate thermal upgradings for example for thermal storage elements, result not in, for example, the formation of burning drips. Along with the other method options, the use of highly loaded recycled polystyrene allows to fall significantly below the load limit values, even by means of unloaded mixing components.",HAMANN LARA (DE); DO THI LE NGA (VN); HAMANN LARA (DE); DO THI LE NGA (VN),HAMANN LARA (DE); DO THI LE NGA (VN); HAMANN LARA (DE); DO THI LE NGA (VN),C08J9/00,1,C08J9/00 (EP),1,DE102017128400A; EP2017080992W,2,2018-05-30,2018-09-27,4,0,0,0,0,0,
061161047,CA2016051363W,2016-11-22,WO2018027292A1,2018-02-15,['WATER METERING SYSTEM WITH PIGGY BACKED E-COMMERCE'],"A water meter/e-commerce is disclosed wherein a wide area network (WAN) and an application on a smartphone or the like can be used to retrieve a measured water consumption from a water meter while accessing an e-commerce system. The application displays the retrieved water consumption together with at least one product, and further wherein the at least one product may be purchased from the e-commerce system using the application.",RYNAN TECH PTE LTD (SG); NGUYEN MY T (VN); TRUONG LUONG V (VN); HONG CUONG Q (VN); TRINH AN (VN); LE TRIEU T (VN); NGUYEN THONG A (VN); DUONG KHANG M (VN); TRAN TOAN Q (VN); NGUYEN HIEN H (VN); MAI BIEN T (VN),NGUYEN MY T (VN); TRUONG LUONG V (VN); HONG CUONG Q (VN); TRINH AN (VN); LE TRIEU T (VN); NGUYEN THONG A (VN); DUONG KHANG M (VN); TRAN TOAN Q (VN); NGUYEN HIEN H (VN); MAI BIEN T (VN),G01F15/06; G01F3/10; G06Q30/06; G06Q50/06; H04W84/00,5,"G01F1/075 (EP,US); G01F15/063 (EP,US); G01F15/18 (EP); G06Q30/06 (EP,US); G06Q30/0641 (US); G06Q50/06 (EP,US); H04W4/80 (US); H04W84/00 (US); G01F15/003 (EP); G01F15/14 (EP)",10,AU2016407632A; CA2016051363W; CA3026822A; EP16911790A; MX2017016565A; SG11201810966XA; TW106126177A; US201616314797A,7,2018-02-15,2020-03-18,25,0,0,0,0,0,
061244845,JP2017030455W,2017-08-25,WO2018038239A2,2018-03-01,['WIND COLLECTION APPARATUS AND WIND POWER GENERATION EQUIPMENT'],"Provided is a wind collection apparatus which can be easily increased in size and is capable of effectively collecting and ejecting wind.　The wind collection apparatus is equipped with a wind collection part 2 for collecting, at an ejection opening 5 provided on the rear face side, wind which has been taken in from the front face side. The ejection opening 5 is provided lower than the top end of the front face of the wind collection part 2. In the wind collection part 2, the flow path cross-sectional area decreases in size from the front face side toward the rear face side. The wind collection part 2 is provided with a half-cone wall portion 3. A plurality of support posts 10 are disposed in a manner penetrating the half-cone wall portion 3. The top ends of the support posts 10 and the half-cone wall portion 3 are connected by cables 12, and the half-cone wall portion 3 is suspended by the cables 12. Thus, this wind collection apparatus can be easily increased in size and is capable of effectively collecting and ejecting wind.",NGUYEN CHI CO LTD (VN); NGUYEN CHI CO LTD (VN),LE THANH NGUYEN (VN); LE THANH NGUYEN (VN),F03D1/02; F03D1/04; F03D1/06; F03D13/20,4,F03D1/02 (EP); F03D1/04 (EP); F03D1/06 (EP); F03D13/20 (EP); Y02E10/72 (EP); Y02E10/728 (EP),6,JP2016164502A; JP2017030455W,1,2018-03-01,2021-01-20,34,0,0,0,0,0,
061245183,JP2017030185W,2017-08-23,WO2018038175A2,2018-03-01,['WIND COLLECTION APPARATUS AND WIND POWER GENERATION EQUIPMENT'],"Provided is a wind collection apparatus which can be easily increased in size and is capable of effectively collecting and ejecting wind.　The wind collection apparatus is equipped with a wind collection part 2 for collecting, at an ejection opening 5 provided on the rear face side, wind which has been taken in from the front face side. The ejection opening 5 is provided lower than the top end of the front face of the wind collection part 2. In the wind collection part 2, the flow path cross-sectional area decreases in size from the front face side toward the rear face side. The wind collection part 2 is provided with wind collection units 10 each having a cavity portion filled with air. Balloons 50 having buoyancy in air are connected to the top end of the wind collection part 2, and weights 55 are connected to the bottom end of the wind collection part 2. Thus, this wind collection apparatus can be easily increased in size and is capable of effectively collecting and ejecting wind.",NGUYEN CHI CO LTD (VN); NGUYEN CHI CO LTD (VN),LE THANH NGUYEN (VN); LE THANH NGUYEN (VN),F03D1/02; F03D1/04; F03D1/06; F03D13/20,4,F03D1/02 (EP); F03D1/04 (EP); F03D1/06 (EP); F03D13/20 (EP); Y02B10/30 (EP); Y02E10/72 (EP); Y02E10/728 (EP),7,JP2016162484A; JP2017030185W,1,2018-03-01,2021-06-30,39,0,0,0,0,0,
061246121,JP2017030453W,2017-08-25,WO2018038238A2,2018-03-01,['WIND COLLECTION APPARATUS AND WIND POWER GENERATION EQUIPMENT'],"Provided is a wind collection apparatus which can be easily increased in size and is capable of effectively collecting and ejecting wind.　The wind collection apparatus is equipped with a wind collection part 2 for collecting, at an ejection opening 5 provided on the rear face side, wind which has been taken in from the front face side. The ejection opening 5 is provided lower than the top end of the front face of the wind collection part 2. In the wind collection part 2, the flow path cross-sectional area decreases in size from the front face side toward the rear face side. The wind collection part 2 is provided with a pair of left and right side wall portions 3, 3 and a top wall portion 4 disposed across the pair of side wall portions. A plurality of support posts 10 are disposed in a manner penetrating the top wall portion 4. The top ends of the support posts 10 and the top wall portion 4 are connected by cables 12, and the top wall portion 4 is suspended by the cables 12. Thus, this wind collection apparatus can be easily increased in size and is capable of effectively collecting and ejecting wind.",NGUYEN CHI CO LTD (VN); NGUYEN CHI CO LTD (VN),LE THANH NGUYEN (VN); LE THANH NGUYEN (VN),F03D1/02; F03D1/04; F03D1/06; F03D13/20,4,"E04B1/3404 (US); E04B7/14 (US); F03D1/02 (EP,US); F03D1/04 (EP,US); F03D9/25 (US); E04B2001/0069 (US); F03D1/025 (US); F05B2240/13 (EP,US); F05B2240/40 (EP,US); F05B2240/917 (US); F05B2250/323 (US); F05B2250/86 (US); Y02B10/30 (EP,US); Y02E10/72 (EP,US); Y02E10/728 (EP,US)",15,CN201780052109A; JP2016164500A; JP2017030453W; US201716328046A,3,2018-03-01,2021-01-20,34,0,0,0,0,0,
061246121,US201716328046A,2017-08-25,US2019203691A1,2019-07-04,['WIND COLLECTION APPARATUS AND WIND POWER GENERATION EQUIPMENT'],"The wind collection apparatus has a wind collecting section for collecting wind taken from a front surface side into a wind outlet. The wind outlet is provided below an upper end of the front surface of the wind collecting section. The wind collecting section is configured such that a cross section of wind flow passage becomes smaller from the front surface side toward the rear surface side. The wind collecting section has a pair of left and right side wall portions, and an upper wall portion bridged between the pair of side wall portions. A plurality of support columns are arranged to penetrate the upper wall portion. The upper end portion of each support column and the upper wall portion are connected to each other by cables, and upper wall portion is suspended by the cables.",NGUYEN CHI CO LTD (VN),LE NGUYEN THANH (VN),E04B1/34; F03D1/04; F03D9/25,3,"E04B1/3404 (US); E04B7/14 (US); F03D1/02 (EP,US); F03D1/04 (EP,US); F03D9/25 (US); E04B2001/0069 (US); F03D1/025 (US); F05B2240/13 (EP,US); F05B2240/40 (EP,US); F05B2240/917 (US); F05B2250/323 (US); F05B2250/86 (US); Y02B10/30 (EP,US); Y02E10/72 (EP,US); Y02E10/728 (EP,US)",15,CN201780052109A; JP2016164500A; JP2017030453W; US201716328046A,3,2018-03-01,2021-01-20,34,0,0,0,0,0,
061281645,US201715633743A,2017-06-26,US10417064B2,2018-03-08,['Method of randomly distributing data in distributed multi-core processor systems'],"The present disclosure relates to data distribution amongst nodes in a computing system. For example, a controller device of the computing system may first identify one or more nodes in a network that are available for data processing and/or storage tasks. The controller device may next assign data processing and/or storage tasks to one or more nodes. Data processing and/or storage tasks may be efficiently (e.g., randomly and/or evenly) distributed amongst one or more core processors of the assigned nodes. Techniques described herein help to balance the utilization of computing resources and minimize the risk of lost data during reconfigurations and/or network failures.",MILITARY TELECOMMUNICATION GROUP VIETTEL (VN); MILITARY TELECOMMUNICATION GROUP VIETTEL (VN); MILITARY INDUSTRY—TELECOMMUNICATION GROUP VIETTEL (VN),NGUYEN TRUNG HAI (VN); VU DUC CHINH (VN); LE THANH BANG (VN); NGUYEN THI THU THUY (VN); NGUYEN TRUNG HAI (VN); VU DUC CHINH (VN); LE THANH BANG (VN); NGUYEN THI THU THUY (VN),G06F17/30; G06F17/18; G06F9/46; G06F9/54; H04L29/02; G06F16/10; G06F16/951; H04L29/08,8,"G06F16/10 (US); G06F16/951 (US); G06F17/18 (US); G06F9/465 (US); G06F9/5083 (EP,US); G06F9/544 (US); H04L65/00 (US); H04L67/1097 (EP,US)",8,US201715633743A,1,2018-03-08,2019-09-17,18,0,0,0,0,0,
061560869,US201615262783A,2016-09-12,US2018075415A1,2018-03-15,['SEMI-AUTOMATED JOB MATCH SYSTEM AND METHOD'],"A method of matching a job-seeking driver with a driving job is implemented with the aid of a data-processing system including a computer memory and a job-match algorithm. The data-processing system receives data relating to driver jobs for which drivers are sought and stores in the computer memory a uniquely-identifiable job-data file corresponding to each driver job for which data has been received. Additionally, the data-processing system receives driver-related data associated with job-seeking drivers and stores in the computer memory a uniquely-identifiable driver-data file corresponding to each job-seeking driver for which data has been received. A stored job-date file is algorithmically matched with a stored driver-data file based on a predetermined set of job-match threshold criteria. Information relating to a stored job-date file to which a driver-date file is algorithmically matched is rendered available to the driver associated with the driver-date file through an output interface.",RAY JAMES A (US); PHAM LONG BAO (VN),RAY JAMES A (US); PHAM LONG BAO (VN),G06F17/30; G06Q10/10,2,"G06F16/29 (EP,US); G06Q10/1053 (EP,US)",2,US201615262783A,1,2018-03-15,2018-03-15,0,0,0,0,0,0,
061561900,CA2017051045W,2017-09-07,WO2018045458A1,2018-03-15,['IRRIGATION SYSTEM AND METHOD'],"A method and system for irrigating a field adjacent a watercourse is disclosed comprising a plurality of pumps along the watercourse and measuring from time to time at a plurality of measuring locations the salinity, the pH, the temperature and the turbidity of the water. The measuring locations are different from the pumping locations. A real time salinity, pH, temperature and turbidity at the pumping locations is predicted from the measured values and the pumps selectively disabled or enabled on the predicted salinity, pH, temperature and/or the turbidity. Additionally, there is disclosed an Alternate Wetting and Drying (AWD) method/system for irrigating a field using a pump comprising an outlet supplying water to the field and an inlet connected to a water source. The method/system comprises a sensor placed at a location in the field for sensing a water depth below a surface of the field and transmitting the water depth to a controller located remotely from the sensing location using a wireless connection. The controller enables the pump when the sensed water depth is below a threshold depth and disables the pump when the sensed water depth is above a threshold depth.",RYNAN TECH PTE LTD (SG); NGUYEN MY T (VN); HONG CUONG Q (VN); TRUONG LUONG V (VN); TRAN TOAN Q (VN); LE TRIEU T (VN); MAI BIEN T (VN); TRINH AN (VN); NGUYEN THONG A (VN); DUONG KHANG M (VN),NGUYEN MY T (VN); HONG CUONG Q (VN); TRUONG LUONG V (VN); TRAN TOAN Q (VN); LE TRIEU T (VN); MAI BIEN T (VN); TRINH AN (VN); NGUYEN THONG A (VN); DUONG KHANG M (VN),A01G25/00; A01G25/16,2,"A01G25/00 (EP,CN,US); A01G25/16 (EP,US); A01G25/165 (US); A01G25/167 (CN,US); Y02P60/21 (EP); Y10T137/1866 (US); Y10T137/189 (US)",7,CA2017051045W; CA3073284A; CA3221318A; CN201780062664A; CN202210706099A; MYPI2019001209A; US201716330834A; US202217825446A,4,2018-03-15,2023-07-18,64,0,0,0,0,0,
061599963,US201629587255F,2016-12-12,USD813414S,2018-03-20,['Joint for structural materials'],,NGUYEN CHI CO LTD (VN),NGUYEN LE THANH (VN),,0,,0,US201629587255F; US201829636594F; US201829636598F; US201829636605F; US201829636606F; US201829636612F; US201829636613F; US201829636618F,1,2018-03-20,2018-10-23,7,0,0,0,0,0,
061599963,US201829636594F,2018-02-09,USD831848S,2018-10-23,['Joint for structural materials'],,NGUYEN CHI CO LTD (VN),NGUYEN LE THANH (VN),,0,,0,US201629587255F; US201829636594F; US201829636598F; US201829636605F; US201829636606F; US201829636612F; US201829636613F; US201829636618F,1,2018-03-20,2018-10-23,7,0,0,0,0,0,
061656364,VN2018000001W,2018-01-19,WO2019010503A1,2019-01-10,['AUTOMATIC SOAK WATERING SYSTEM FOR PLANTS AND SELF-ACTUATED THREE-WAY VALVE'],"The invention relates to an automatic soak watering system comprising a main water supply line (10), a valve (VI); a tightly closed tank (20) with an upper pipe connector (21) and a lower pipe connector (22); pipelines; and a water supply set including: a spring check valve (V2), a one-way valve (V4); and a tray (30) having a control point (31) higher than a water receiving point (32); and an automatic controller (38) controlling a three-way valve (V3) on the basis of the water level in the tray (30) at the control point (31). The invention also relates to a self-actuated three-way valve to replace the three-way valve and the controller in the automatic soak system.",LUU VAN HIEN (VN); LUU VAN NHANG (VN); LUU VAN HIEN (VN),LUU VAN HIEN (VN); LUU VAN NHANG (VN); LUU VAN HIEN (VN),A01G27/00; A01G27/04; F16K11/044; F16K15/02,4,A01G27/003 (EP); A01G27/04 (EP); F16K11/044 (EP); F16K15/021 (EP),4,VN2018000001W,1,2019-01-10,2019-01-10,0,0,0,0,0,0,
061757874,US201715730986A,2017-10-12,US2018094786A1,2018-04-05,['FOCUSING LENS COUPLED WITH OPTICAL FIBER AND SUNLIGHT RECEIVING DEVICES USING THESE LENSES'],"The invention introduces converging lenses connecting with optical fibers and a device for receiving sunlight that uses these lenses to converge sunlight from every angle of the sun during the day and the collected light beam at the output is quite parallel. To converge light from every angle of the sun, without using any motion part, small lenses are arranged to build a convex surface. Sunlight collected by these lenses become a parallel light beam and are guided by optical fibers. These optical fibers are arranged tightly to build a bundle of optical fibers in order to make it easier to further transmit and to use at the output of the device.",UNIV OF SCIENCE VIETNAM NATIONAL UNIV HANOI (VN),NGUYEN THUAT TRAN (VN); HOANG HIEU CHI (VN); HO QUAN DUC (VN); NGUYEN QUAN QUANG (VN); NGUYEN HAI HOANG (VN),F21S11/00; G02B5/20; G02B5/26; G02B6/04; G02B6/32,5,"F21S11/002 (EP,US); G02B27/0994 (EP,US); G02B5/208 (US); G02B5/26 (US); G02B6/04 (EP,US); G02B6/32 (US); G02B6/4298 (EP,US)",7,US201715730986A,1,2018-04-05,2018-04-05,0,0,0,0,0,0,
061830003,US201615291860A,2016-10-12,US2018099905A1,2018-04-12,"['WATERFASTNESS, SMEARFASTNESS, WEAR RESISTANCE, TOUGHNESS AND OVERALL MATERIAL DURABILITY ENHANCING NANO ADDITIVE']",Certain exemplary embodiments can provide a durability enhancing nano additive. The nano additive can comprise a silica/acid composite. The silica/acid composite can be in a wet dispersion. The silica/acid composite can have an average particle size in the range between approximately 5 nanometers and 10 nanometers. The silica/acid composite can have an opaque or translucent white appearance.,HK INVEST PRODUCTION TRADING (VN),KHE NGUYEN C (VN); LINH VO H (VN); KANH DINH P (VN); HAI NGUYEN C (VN); PHU NGUYEN C (VN),C04B14/04; C04B24/04; C04B24/06; C04B24/32; C04B28/04; C08K3/36; C08K5/09; C09D11/03; C09D11/38; H01G11/64,10,"C04B14/064 (EP,US); C04B40/0039 (EP,US); C08K3/36 (EP,US); C08K5/09 (US); C09D11/03 (EP,US); C09D11/38 (EP,US); H01G11/38 (EP,US); H01G11/64 (EP,US); C04B2111/00008 (EP,US); C08K2201/005 (EP,US); C08K2201/006 (EP,US); C08K2201/011 (EP,US); Y02W30/91 (EP,US)",13,US201615291860A,1,2018-04-12,2018-04-12,0,0,0,0,0,0,
062019051,VN2017000009W,2017-10-09,WO2018076027A1,2018-04-26,['CRANE SUPPORTING STRUCTURE BY UTILIZING THE CARGO LOAD'],"The present invention relates to a crane supporting structure by utilizing the cargo load to support the hydraulic cylinder in lifting the crane, which helps reduce the hydraulic oil pressure in the hydraulic cylinder, and save the hydraulic oil during the operation. The crane supporting structure comprises a movable bearer pivotally mounted on the truck floor; a fixed bearer fixed on the truck floor; a cargo lifting winch fixed on the floor; a crane lifting rope for interconnecting the crane, the fixed bearer and the movable bearer to each other; and a cargo lifting rope wound on the cargo lifting winch.",DAO VAN BON (VN),DAO VAN BON (VN),B66C23/36,1,B66C23/42 (EP); B66C23/82 (EP),2,VN2017000009W,1,2018-04-26,2018-04-26,0,0,0,0,0,0,
062019616,IB2017056139W,2017-10-05,WO2018073682A1,2018-04-26,['ENERGY STORAGE DEVICE'],"The mechanical energy storage device in the form of kinetic energy with flywheels which has an axial rotation and an orbital motion. The rotational axis of the flywheels is parallel to axis of the orbital motion, and rotational direction of the flywheel is the same as the flywheel's orbital direction. The orbital motion of the flywheels in the energy storage device is generated by flywheel axes located uniformly at external edge of the first rotational frame. The second frame has axis and bearing at its center, and this axis is perpendicular to the second frame, in order for the first framed to be mounted on the rim of the second frame so that the second frame can generate orbital motion for the axis of the first frame. This process may be repeated in similar fashion with respect to the fact that any frame with higher ordinal number will generate orbital motion for the axis of any frame with the next smaller ordinal number. Multilevel orbital motion of the elements on the flywheel of the energy storage device ensures energy storage by the flywheel with high density.",HUYNH CONG NHAN (VN),HUYNH CONG NHAN (VN),F03G3/08; F16H33/02,2,F03G3/08 (EP); F16H33/02 (EP); F16H7/02 (EP); F16H13/06 (EP); F16H2037/128 (EP),5,IB2017056139W,1,2018-04-26,2018-04-26,0,0,0,0,0,0,
062064696,US201715714431A,2017-09-25,US2018130364A1,2018-05-10,['EDUCATION AND RECREATION TOOL'],"An education and recreation tool, comprising a main body (10, 20) in shape of a board or any cube, with one or more cutouts (11-14, 21-27, etc) formed on at least one surface of the main body; a plurality of couples of puzzle pieces (111-114, 221-227, etc), wherein each couple of puzzle pieces are formed properly in order to be put fittingly into one or more cutouts on the main body, and each couple of the puzzle pieces consists of one upper puzzle piece and one lower puzzle piece in similar shape and size; and at least one character or image is provided on the top surface of each upper puzzle piece and at least one image or character is provided on the top surface of each lower puzzle piece to illustrate or explain the character or image on the top surface of the respective upper puzzle piece in the same couple is provided.",DINH HAI MINH (VN),DINH HAI MINH (VN),A63F9/06; A63F9/12; G09B1/36,3,"A63F9/0098 (EP,US); A63F9/0666 (EP,US); A63F9/1204 (US); A63F9/1208 (EP,US); G09B1/36 (EP,US); A63F2009/1232 (EP,US); A63F2009/1248 (EP,US); A63F3/0402 (EP,US)",8,US201715714431A; US201816007603A,1,2018-05-10,2018-10-11,5,0,0,0,0,0,
062064696,US201816007603A,2018-06-13,US2018293904A1,2018-10-11,['EDUCATION AND RECREATION TOOL'],An education and recreation tool having a main body with one or more cutouts formed on at least one surface of the main body. The tool can include multiple puzzle pieces. Each puzzle piece can be formed in a proper shape and size in order to be put fittingly into only one cutout on the main body. At least one meaningful word or image can be provided on the top surface of each puzzle piece and at least one image or meaningful word is provided on the bottom surface of each cutout to illustrate or explain the word or image on the top surface of the respective puzzle piece based on the fitting of the puzzle piece and the associated cutout.,DINH HAI MINH (VN),DINH HAI MINH (VN),A63F9/00; A63F9/06; A63F9/12; G09B1/36,4,"A63F9/0098 (EP,US); A63F9/0666 (EP,US); A63F9/1204 (US); A63F9/1208 (EP,US); G09B1/36 (EP,US); A63F2009/1232 (EP,US); A63F2009/1248 (EP,US); A63F3/0402 (EP,US)",8,US201715714431A; US201816007603A,1,2018-05-10,2018-10-11,5,0,0,0,0,0,
062076255,KR2017012469W,2017-11-06,WO2018084664A1,2018-05-11,['METHOD FOR MANUFACTURING ARTIFICIAL EYELASHES'],"A method for manufacturing artificial eyelashes according to the present invention comprises the steps of: cutting a plastic sheet having a predetermined thickness and molding a plurality of strands and a base part, connected to one end of the plurality of strands to support the plurality of strands, into an integrally formed shape; bonding at least one strand of monofilaments across the plurality of strands to a portion of the plurality of strands adjacent to the base part; forming the artificial eyelashes by cutting and removing the side portion of the base part with respect to the portion bonded to the monofilaments in the shape; and winding the artificial eyelashes in the direction of arrangement of the plurality of strands as an axis so that the plurality of strands are curved.",M&C ELECTRONICS VINA COMPANY LTD (VN); ROH CHUNG HYUN (KR),ROH CHUNG HYUN (KR); JAEGAL HYUN SEOB (VN); SEO JEO HOON (VN),A41G5/02,1,"A41G5/02 (EP,KR,US); B29C2793/0054 (US); B29C2793/0081 (US); D10B2503/00 (KR)",4,KR20160146401A; KR2017012469W; US201716347566A,2,2018-05-11,2019-09-19,16,0,0,0,0,0,
062076255,US201716347566A,2017-11-06,US2019281913A1,2019-09-19,['METHOD OF MANUFACTURING ARTIFICIAL EYELASHES'],"A method for manufacturing artificial eyelashes comprises the steps of: cutting a plastic sheet having a predetermined thickness and molding a plurality of strands and a base part, connected to one end of the plurality of strands to support the plurality of strands, into an integrally formed shape; bonding at least one strand of monofilaments across the plurality of strands to a portion of the plurality of strands adjacent to the base part; forming the artificial eyelashes by cutting and removing the side portion of the base part with respect to the portion bonded to the monofilaments in the shape; and winding the artificial eyelashes in the direction of arrangement of the plurality of strands as an axis so that the plurality of strands are curved.",ROH CHUNG HYUN (KR); M&C ELECTRONICS VINA COMPANY LTD (VN),ROH CHUNG HYUN (KR),A41G5/02,1,"A41G5/02 (EP,KR,US); B29C2793/0054 (US); B29C2793/0081 (US); D10B2503/00 (KR)",4,KR20160146401A; KR2017012469W; US201716347566A,2,2018-05-11,2019-09-19,16,0,0,0,0,0,
062116638,VN2018000003W,2018-03-23,WO2018184035A1,2018-10-04,['TWO-STROKE CYCLE ROTARY INTERNAL COMBUSTION ENGINE'],"This invention relates to a rotary internal combustion engine that operates in a two-stroke cycle, equipped with a separate lubricating and/or cooling chamber. A rotary internal combustion engine consists of a rotor of which profile is two-lobed epitrochoid line, rotating on an eccentric shaft in a three-lobed engine body and the combination of a rotor and the body forms three working chambers with a phase difference of 120°. The air drawn into from the first chamber is compressed and scavenged into the second chamber through a gas conduit. The second chamber performs the functions of compression, ignition-expansion. The space in the third chamber is independent of the other two chambers, so the lubricant is fed to lubricate and cool the engine.",NGUYEN CHI DIEN (VN),NGUYEN CHI DIEN (VN),F01C1/10; F01C20/24; F01C21/04; F01C21/18,4,F01C1/104 (EP); F01C20/24 (EP); F01C21/04 (EP); F01C21/183 (EP),4,VN2018000003W,1,2018-10-04,2018-10-04,0,0,0,0,0,0,
