familyNumber,applicationNumber,applicationDate,publicationNumber,publicationDate,patentName,abstract,applicant,inventor,IPC,IPC_count,CPC,CPC_count,familyMembers (appNum),geographicalExtensions,familyDates_min,familyDates_max,timeDifference,backwardCitationsESpaceRaw,backwardCitationsESpaceA,backwardCitationsESpaceB,backwardCitationsGoogle,forwardCitationsGoogle,publicationNumberGoogle
064279499,TN2017000159A,2017-04-21,TN2017000159A1,2018-10-19,Conception mécanique d'une jante à noyau amortissant,"La présente invention d'une jante à moyeu amortissant résume l'assemblage de plusieurs phases de travail ou de procédés d'obtention de chaque pièce de l'ensemble. Le disque extérieur de la jante est un produit standard dans cette industrie et moins compliqué qu'avant vu que l'enchainement des autres phases de travail seront procédés par lot. Les platines supports des ressorts à lames seront obtenus par moulage, traitement et surfaçage (chromage, coloration ... ) Les ressorts à lames à double œillets et Y seront produits par moulage et traitements thermique (trempe et revenu). La gamme dimensionnelle sera définie suivant les dimensions des disques et les charges proportionnels aux véhicules. Les axes supports des ressorts à lames et les silentblocs à exploiter dans cette technique sont du type standard. Le moyeu de la jante garde le même procédé d'obtention, la partie de ce moyeu qui est destinée pour le logement des axes sera intégrée par usinage et traitement. L'opération d'assemblage de diverses parties de la jante est très pratique. ",RHAIMI SLAH (TN),RHAIMI SLAH (TN),B60B21/00,1,,0,TN2017000159A,1,2018-10-19,2018-10-19,0,0,0,0,0,0,
064279500,TN2017000163A,2017-04-24,TN2017000163A1,2018-10-19,Convertisseur de phase adaptatif commandé par une carte électronique.,"C'est un convertisseur de phase adaptatif commandé par une carte électronique, un loi de commande agissant sur un ensemble de capacité. Le but de ce dispositif est de balancer les tensions à la sortie. ",HAMDI HAMROUNI (TN); TAREK RABAI (TN),HAMDI HAMROUNI (TN); TAREK RABAI (TN),H02P31/00,1,,0,TN2017000163A,1,2018-10-19,2018-10-19,0,0,0,0,0,0,
064279501,TN2017000169A,2017-04-26,TN2017000169A1,2018-10-19,Dispositif pour la mesure de la quantité d'eau lors de l'ascension capillaire basé sur une variation de la capacité.,"Dispositif pour la mesure de la quantité d'eau emprisonnée dans une étoffe textile, basé sur la variation de la tension électrique suite à une variation de la permittivité du milieu diélectrique formé par une étoffe textile dont l'extrémité est immergée dans un récipient d'eau. Au fur et à mesure que la quantité d'eau dans l'étoffe textile augmente suite au phénomène d'ascension capillaire, la permittivité du milieu diélectrique du condensateur formé par deux armatures en aluminium augmente. Ce condensateur est branché à une carte imprimé qui permet de convertir l'augmentation de la quantité d'eau dans l'étoffe textile à une augmentation de la tension électrique exprimée en volt.Pour qu'on puisse visualiser la courbe U= f (t), on a conçu une carte d'acquisition. Cette courbe peut être exportée vers la fin d'essai à Excel.",LABORATOIRE DES ETUDES THERMIQUES ET ENERGETIQUES ECOLE NAT DINGENIEURS DE MONASTIR (TN),FATEN FAYALA (TN); HANEN GHANMI (TN); MOHAMED HAMDAOUI (TN),G01D21/00; G01R19/00,2,,0,TN2017000169A,1,2018-10-19,2018-10-19,0,0,0,0,0,0,
064279503,TN2017000166A,2017-04-25,TN2017000166A1,2018-10-19,Machine cadreuse automatique d'acier du béton.,"Une machine mécanique qui produit instinctivement des cadres métalliques en acier Ø 6 mm destinés vers les ouvrages en béton armé. L'invention concerne une cadreuse automatique des cadres et des étriers selon les dimensions prédéfinis dés le début, avec un moteur qui actionne toute la machine a l'aide des roues dentés et des plateaux tournants. IL est constitué d'un dévidoir contenant un rouleau d'acier de fer rond (Figure 19) qui alimente Une redresseuse avec des poulies horizontales et des poulies verticales (Fipre 2 et 3) qui sont trainés par un moteur électrique asynchrone (Figure 1) a l'aide des deux poulies qui sont reliés par une courroie en caoutchouc (Figure 4) . Le moteur actionne à son tour des butées de réglage permettant de définir les dimensions des cadres et il fait tourner les deux roues lisses à l'intennédiaire d'un système d'un roulement cliquet (Figure 6) qui tirent l'acier d'une distance bien prévue. (Figure 5) Ce système (comme un vilebrequin du moteur) est finalement lié avec une petite boite de vitesse réductrice qui à des sorties telle que : • un système d'engrenage pour faire le pliage de l'acier. (Figure 12et13) • un système d'engrenage qui fait tourner le levier pour actionner la cisaille de coupe. (Figure 14 et 15) • un système du roue dentée et poulie, avec un axe qui se déplace pour faire un avance dans l'ouverture du tète du pliage (un bec rond monté sur lui un roulement pour faciliter la procédure de pliage) d'un angle de 35 degré pour le 1er pliage • Un système de came qui est constituée d'un disque profilé agissant sur une tige guidée en translation. qui actionne un axe d'arrêt pour limiter la descente du système vilebrequin a fin de laisser du temps nécessaire pour l'opération de pliage et de coupe du cadre ou de l'étrier (Figure 09). Ainsi le levier qui est en rotation, actionne la cisaille ( Figure 17) pour couper l'acier juste après que le cadre ou l'étrier soit terminé. (Figure 14 et 15)",MOHAMED RACHID BEN AFIF BASDOURI (TN),MOHAMED RACHID BEN AFIF BASDOURI (TN),B21F1/00; B21F33/00,2,,0,TN2017000166A,1,2018-10-19,2018-10-19,0,0,0,0,0,0,
064279506,TN2017000187A,2017-05-08,TN2017000187A1,2018-10-19,DEVELOPPEMENT D'UNE NOUVELLE METHODE D'IDENTIFICATION DE PEPTIDES DOUES DE POUVOIR DE PENETRATION CELLULAIRE D'ORIGINE VIRALE PAR MÉTHODOLOGIE BIOINFORMATIQUE.,La présente invention concerne une méthode d'identification des clusters de charge positive à partir de protéomes de virus infectant l'espèce humaine et ayant le pouvoir de peptide de pénétration cellulaire.,CENTRE DE BIOTECHNOLOGIE DE SFAX (TN),AHMED REBAI (TN); NAJLA KHARRAT (TN); RIADH BENMARZOUG (TN); SABRINE BELMABROUK (TN),G06F19/10,1,,0,TN2017000187A,1,2018-10-19,2018-10-19,0,0,0,0,0,0,
064279507,TN2017000184A,2017-05-08,TN2017000184A1,2018-10-19,Couche bébé lavable Imper-Respirant : Coussin absorbant tricoté 3D.,"La présente invention s'intéresse au secteur des couches bébé écologiques lavables. Notre produit désignée ECO STANDING® est une couche lavable écologique fabriquée avec des produits qui ne présentent aucun risque d'allergie pour la peau de bébé et qui en outre ne sont pas nocifs pour l'environnement. ECO STANDING® est composé par trois éléments: une couche extérieure imper-respirant, un coussin absorbant tricoté selon une structure tridimensionnelle (3D) et une couche jetable biodégradable. La couche extérieure imper respirant laminée consiste en un design fonctionnel doté d'un système de serrage confortable pour être compatible à 2 tailles de plus ou de moins. Les bords de la couche sont renforcés par un ruban anti fuite invisible. Pour que le bébé reste toujours sécurisé contre les fuites, deux autres bandes anti fuites sont ajoutées sur les cotés avec des élastiques au niveau des cuisses pour guider la mise du coussin absorbant. Un voile de surface jetable constitué de 100% PLA (acide poly lactique) biodégradable est utilisé pour protéger le coussin contre les régurgitations. Ce voile de protection à la fois doux et absorbant assurera un maintien au sec maximal. La technique que nous proposons dans ce brevet consiste à fabriquer un coeur absorbant obtenu par des techniques de tricotage en 3D en jouant sur les propriétés à la fois hydrophile du coton biologique et hydrophobe de Plypropylène. Les techniques de fabrication de la structure absorbante sont présentées dans ce brevet. Les tests d'absorption et de remouillage ont donné des résultats uniformes et satisfaisants de la répartition et du stockage du liquide. La bonne sensation du garde à sec est ainsi assurée.",ISET KSAR HELLAL (TN),ADNENE EL GHARBI (TN); MOHAMED BEN HASSEN (TN); RAHMA TILOUCHE (TN); SOUMAYA SAYEB (TN),A61F13/15,1,,0,TN2017000184A,1,2018-10-19,2018-10-19,0,0,0,0,0,0,
064279508,TN2017000185A,2017-05-08,TN2017000185A1,2018-10-19,Procédé d'extraction et de production d'hydrolysats de protéines de pois chiche (Cicer arietinum L.) enrichis en peptides antioxydants.Purification et identification de deux bio peptides.,"La présente invention décrit l'obtention d'un isolat protéique de pois chiche suivi de la production d' hydrolysats enrichis en peptides antioxydants, sous l'action d'enzyme protéolytique (alcalase) et plus particulièrement l'invention rapporte la purification, l'identification et la caractérisation de 2 nouveaux peptides antioxydants. Selon le procédé de l'invention, l'obtention de peptides antioxydants repose sur une hydrolyse enzymatique contrôlée des protéines de pois chiche sous l'action d'une enzyme exogène, suivie de méthodes systématiques de fractionnement, de tests biologiques et d'identification. Dans le cadre de brevet, l'activité antioxydante a été mise en évidence au niveau de l'isolat protéique et ses hydrolysats à différentes concentrations. Selon la présente invention, les hydrolysats, ayant un degré d'hydrolyse de l'ordre de 14,67%, sont plus actifs et l'activité antioxydante est améliorée avec l'augmentation de la concentration. Les hydrolysats obtenus ont été fractionnés par filtration sur gel Sephadex G-25 puis par chromatographie liquide haute performance de phase inverse (RP-HPLC). Pour identifier et caractériser les peptides des fractions P3 et P8 sortie de la RP-HPLC, la technique de spectrométrie de masse dite en «tandem» ou MS/MS a été utilisée. Deux peptides Asp-His-Gly et Val-Gly-Asp-lle ont été identifiés. Des masses moléculaires de 327,33 et 402,49 Da ont été enregistrés pour les fractions P3 et P8, respectivement.",ECOLE NAT DINGENIEURS DE SFAX LABORATOIRE VALORISATION ANALYSE ET SECURITE DES ALIEMENTS LAVASA (TN),ABIR MOKNI (TN); ALI BOUGATEF (TN); ASSAAD SILA (TN); CHRISTOPHE BLECKER (TN); HAMADI ATTIA (TN); INES MAKHLOUF (TN); NAIMA NEDJAR-ARROUME (TN); PASCAL DHULSTER (TN); RÉMI PRZYBYLSKI (TN); SOUHAIL BESBES (TN),A23J1/14; C09K15/34,2,,0,TN2017000185A,1,2018-10-19,2018-10-19,0,0,0,0,0,0,
064279509,TN2017000191A,2017-05-12,TN2017000191A1,2018-10-19,Emballage pour des agents de lutte biologique.,"La présente invention concerne un emballage pour abriter et diffuser des agents de lutte biologique tels que les acariens et les insectes afin de les protéger contre les agressions biotiques et abiotiques lors de la manutention, le transport et l'application. De plus, cette invention a trait au procédé de fabrication d'un tel emballage. Elle porte également sur l'utilisation d'un emballage dans le domaine de l'agriculture et la protection de l'environnement.",CENTRE TECHNIQUE DE L EMBALLAGE ET DU CONDITIONNEMENT PACKTEC (TN); SOC CONTROLMED (TN),FATEN HAMDI (TN); JALEL HORRICHE (TN); MOHAMED DAMMAK (TN); SAYDA BELGAIED (TN),B31D5/00; B31D5/04; B65D85/50,3,,0,TN2017000191A,1,2018-10-19,2018-10-19,0,0,0,0,0,0,
064279598,TN2017000249A,2017-06-13,TN2017000249A1,2018-10-19,Continuous process for the synthesis of quaternary polyamine flocculants a novel segmented tubular reactor.,"The present invention relates to novel preparatory methods and apparatus for the production of polymeric flocculants by reacting secondary amines and difunctional epoxy compounds in a segmented chemical reactor suitable for a plurality of chemical reaction steps. The apparatus of this invention is equipped withstatic mixing elements that are capable ofintense and efficient agitation. The inventive apparatus exhibits very high heat transfer, high reaction throughput, high reactant conversion rates, low byproduct formation, and low operating costs. Moreover, the quaternary polyamine flocculants produced by this inventive process are distinguished by their reduced amounts of amine residuals and halogen containing residuals, such epihalohydrin and 1,3-dihalo-2-propanol.",ANOUAR MASSEK (TN),ANOUAR MASSEK (TN),C08G73/02,1,,0,TN2017000249A,1,2018-10-19,2018-10-19,0,0,0,0,0,0,
064279599,TN2017000240A,2017-06-08,TN2017000240A1,2018-10-19,Teinture des matériaux textiles par les liqueurs noires issues des residus d'amandier.,"L'élimination des liqueurs noires des industries papetières vers des cours d'eau naturels a causé de nombreux problèmes importants tels que l'augmentation de la toxicité, la demande biochimique d'oxygène (DBO) et la demande chimique en oxygène (DCO) de l'effluent. Ainsi, il est nécessaire d'éliminer les colorants des eaux usées avant qu'elles ne soient déchargées. La technique que nous proposons dans ce brevet constitue d'une part une tentative de protéger l'environnement de l'effet polluant des liqueurs noires, et d'autres parts de récupérer et valoriser ses composants nuisibles dans le domaine de teinture des matériaux textiles. La presente invention se rapporte à l'utilisation des liqueurs noires dans la teinture des fibres, des fils, des tissus, d'articles en mailles et de pièces confectionnés textiles ou non-tissés. Les matériaux teints peuvent être des matériaux naturels tel que la laine, le coton, la soie, le lin ou bien synthétiques tel que les polyamides, les acryliques, etc. Cette nouvelle technique possède plusieurs avantages: • Une valorisation des liqueurs noires de sous-produits de l'amandier. • La méthode est entièrement écologique. • L'exploitation de cette technique est à faible coût. • La facilité de sa mise en oeuvre. • La contribution à la dépollution de l'environnement.• La teinture obtenue avec cette technique est une teinture naturelle. • Une large gamme de coloris sur divers types de matériaux textiles : laine, coton, soie, lin, polyamide, etc. • Une teinture avec une bonne qualité qui satisfait les exigences des marchés textiles ; les articles textiles teints par cette technique peuvent être classés comme étant des produits écologiques et « Bio » ; un marché en forte cr01ssance. • Des teintures avec des bonnes solidités aux frottements, aux lavages et à la lumière. • La possibilité de ré-utilisation des bains de teinture pour effectuer plus qu'une seule teinture.",UR 13ES63 DE CHIMIE APPLIQUEE ET ENVIRONNEMENT (TN),ALI MOUSSA (TN); IBTISSEM MOUSSA (TN); MOHAMED FAROUK MHENNI (TN); NOUREDDINE BAAKA (TN); RAMZI KHIARI (TN),D06P1/34,1,,0,TN2017000240A,1,2018-10-19,2018-10-19,0,0,0,0,0,0,
064279600,TN2017000259A,2017-06-20,TN2017000259A1,2018-10-19,"Procédé de fabrication des phosphates de calcium destinés à l'alimentation animale (Phosphate monocalcique (MCP), Phosphate bicalcique (DCP) et le Phosphate mono-bicalcique (MDCP))","La présente invention vise à décrire le procédé de fabrication des phosphates de calcium destinés à l'alimentation animale (Phosphate monocalcique, phosphate bicalcique et le phosphate mono-hi calcique) par la réaction de l'acide phosphorique avec une source de calcium.",SOC TUNISIAN ADDITIVE FOOD COMPANY TAFCO (TN),ABDELFETTAH KHARRAT (TN),C01B25/32,1,,0,TN2017000259A,1,2018-10-19,2018-10-19,0,0,0,0,0,0,
064279601,TN2017000269A,2017-06-28,TN2017000269A1,2018-10-19,['Smart (intelligent) Remote Control based on the heart beat detection.'],"The innovation is mainly about a smart remote control that based on heart beat rate detection select the user category. If the children are selected as user their TV watching will be limited by a limited channel numbers that have been chosen by their parents in the parameterization function. If adults are selected the smart remote control will function normally as an ordinary remote control. The SRC present a useful tool for grandparents also , that makes the tv watching much more easier for them limited number of push buttons and of channels , the SRC in this case will be parameterized by their sons and daughters.",WIEM BOUHALI (TN),WIEM BOUHALI (TN),H04N21/482; H04N21/835,2,,0,TN2017000269A,1,2018-10-19,2018-10-19,0,0,0,0,0,0,
064279602,TN2017000237A,2017-06-07,TN2017000237A1,2018-10-19,Nouveaux produits végétaux composés utilisés pour soins préventifs et thérapeutiques des pathologies métaboliques et nutritionnelles.,"Nouveaux produits phytothérapiques désignés sous le nom glycoless à base de poudre de feuilles de Moringa oleifera, d'écorces de Punica granatum ou de leurs dérivées combinés associés ou non à d'autres ingrédients naturels sans adjonction de substance chimique destinées à prévenir et traiter le diabète, les dyslipidémies, les pathologies liées aux troubles métaboliques, nutritionnels et leurs complications. Ces produits sont présentés sous forme de gélules, capsules, sachets, poudre en boite ou de granulés ou huiles essentiels ou gel.",ABID ABDELMAJID (TN); BASMA JELIDI (TN); HAMDI RIHEM (TN),ABDELMAJID ABID (TN); BASMA JELIDI (TN); RIHEM HAMDI (TN),A61K36/00,1,,0,TN2017000237A,1,2018-10-19,2018-10-19,0,0,0,0,0,0,
064279603,TN2017000123A,2017-04-05,TN2017000123A1,2018-10-19,['A SOFT-CONDITIONS METHOD FOR THE SYNTHESIS OF ZEOLITE-A FROM MECHANICALLY/THERMALLY-ACTIVATED AOLINITE.'],"The present invention is to provide a cost effective process for the production of Zeolite-A, by conversion of kaolin into metakaolin first, then by reaction of the metakaolin in an aqueous alkaline medium. The activation of kaolin into metakaolin is carried out either by a mechanical-thermal coupling ensured by the dry grinding of kaolin followed by its calcination under-air, or by a thermal-mechanical coupling ensured by the calcination under-air of raw kaolin followed by its dry grinding. Accordingly, the activated kaolin, or metakaolin, is fused in a mild concentrated alkaline medium, the whole continuously stirred and heated under reflux at a temperature between 80 and 98°C, and under atmospheric pressure during 6 hours. The solid crystalline product is finally recovered by vacuum filtration and washed thoroughly with distilled water till reducing the filtrate pH to 9, and dried in an oven at 80°C ovemight. ",CENTRE TECHNIQUE DE LA CHIMIE CTC (TN),BEN MESSAOUD NOUHA (TN); BERGAOUI LATIFA (TN); MISSAOUI ABDELKADER (TN),C01B39/14; C01B39/18,2,,0,TN2017000123A,1,2018-10-19,2018-10-19,0,0,0,0,0,0,
064279604,TN2017000121A,2017-04-03,TN2017000121A1,2018-10-19,Procédé FH de dessalement de l'eau par voie thermique.,"L'invention concerne un procédé original de dessalement de l'eau par voie thermique en faisant appel à un certain nombre de techniques originales. Le nouveau choix conceptuel consiste à effectuer l'évaporation de l'eau à dessaler à une température avoisinant les 70°C, en faisant baisser la pression au moyen d'un système venturi à une valeur de l'ordre de 0,2 atm. Un système de pulvérisation permet d'accélérer l'évaporation, en diminuant sensiblement la surface spécifique des gouttelettes d'eau pulvérisées en vue d'améliorer le rendement. Un système d'échangeurs tubulaires, permettant de maintenir la température au sein de la chambre d'évaporation à une température de l'ordre de 70°C, alimenté par un concentrateur solaire cylindro-parabolique ou tout autre type d'énergie. Le fonctionnement de la station est expliqué par le PID de la figure 1. La nomenclature est donnée par le Tableau 1. ",SOLARTECH SUD (TN),AHMED FRIAA (TN); SAMIR HAMZA (TN),C02F1/04; C02F9/10,2,,0,TN2017000121A,1,2018-10-19,2018-10-19,0,0,0,0,0,0,
064279605,TN2017000225A,2017-05-25,TN2017000225A1,2018-10-19,Nouveau dispositif pour la fabrication de jus de pomme et vinaigre de pomme.,Le dispositif est une chaine de transformation du cidre de pomme à des produits dérivés comme le jus et le vinaigre de pomme en utilisant des réactions chimique spécifiques. Au cours de sa transformation le produit cidre est isolé du milieu extérieur origine de désorientation de la réaction chimique et la communication avec la solution se fait uniquement par un système automatisé. Le dispositif actuel comporte deux systèmes de traitement de cidre de pomme mais la conception offre des extensions probables par ajout de nouveau système par conséquent des nouveaux produits.,HABIB ESSID (TN),HABIB ESSID (TN),A23N1/00; B30B9/02,2,,0,TN2017000225A,1,2018-10-19,2018-10-19,0,0,0,0,0,0,
064279607,TN2017000229A,2017-05-29,TN2017000229A1,2018-10-19,Extraction enzymatique de Cynara cardunculus.,"Cette étude entre dans le cadre des travaux portant sur la recherche de la nouvelle enzyme coagulante du lait à partir des plantes locales. Dans ce cadre nous avons réalisé un extrait enzymatique à partir des fleurs de cardon, et qui sont anciennement employés dans la fabrication des fromages traditionnels, ce projet valorise une fleur peu ou pas exploitée alors qu'elle possède des nombreux bienfaits pour la santé. Le diagramme d'extraction que nous avons appliquée nous ont permis d'avoir l'extrait enzymatique avec un pH égal à 5.43 de couleur brunâtre dont 20ml de 1' extrait peut coaguler 1 litre du lait à 40°C pendant 10 à 15min. Le fromage obtenu est un fromage à pâte molle. La préparation du fromage traditionnelle connue sous le nom de «Djeben », par coagulation du lait à l'aide d'extraits des fleurs du cardon constitue une technologie originale spécifique de certaines régions Tunisiennes.Notre étude s'inscrit dans le cadre de la préservation du patrimoine culinaire du pays afin de combler le manque de données scientifiques sur cette coagulation. En effet, les tests préliminaires effectués sur la fleur de la plante, indiquent une activité coagulante, mais c'est l'extrait enzymatique obtenue à partir des fleurs qui nous a révélé une bonne coagulation du lait de vache en  10 min à une température de 40°C. Cet extrait enzymatique des fleurs a été utilisé pour la fabrication du fromage à la méthode traditionnelle. Mots clés: présure végétale-cardon- Cynara cardunculus- fromage - coagulation- les fleurs.",ILHEM DHIEB (TN),ILHEM DHIEB (TN),A23C19/04,1,,0,TN2017000229A,1,2018-10-19,2018-10-19,0,0,0,0,0,0,
064279608,TN2017000127A,2017-04-07,TN2017000127A1,2018-10-19,Moteur en X à 16 cylindres.,"Le moteur en X à 16 cylindres, est un moteur à combustion interne de forme X à 16 cylindres. Cette architecture nous permet de minimiser les vibrations du vilebrequin et rendre le moteur plus stable. Et aussi ce moteur est très court en considérant le nombre des cylindres très élevé. Cette nouvelle conception proposée, nous a permis de maximiser les efforts de combustion, qui seront transmettre totalement en couple car les efforts tranchantes qui sont exercées sur le vilebrequin, qu'on les trouve dans les autres architectures des moteurs de combustion, seront négliger par une stabilisation des forces (l'effort de combustion totale se décompose en 4 forces diagonales 2 à 2, chacune sera éliminé par son opposé). Alors cette nouvelle proposition ne nécessite pas des arbres d'équilibrage. ",KASDALLAH HAMZA (TN),KASDALLAH HAMZA (TN),F02B75/16,1,,0,TN2017000127A,1,2018-10-19,2018-10-19,0,0,0,0,0,0,
064279609,TN2017000193A,2017-05-15,TN2017000193A1,2018-10-19,"Amélioration de la qualité nutritionnelle, technologique et organoleptique des produits céréaliers par incorporation de la farine de gland de chêne Tunisien.","Les produits de panification et les pâtes alimentaires représentent une part dominante dans la ration alimentaire du consommateur Tunisien. Cependant, la qualité de ces produits dépend fortement de la qualité de la farine. Cette dernière est très variable, ce qui nécessite l'addition des améliorants alimentaires (enzymes, ... ). Ainsi, cette invention vise l'étude de la composition chimique, rhéologique et phytochimique de la farine de gland de chêne Tunisien en vue de sa valorisation. De même, cette étude a pour objectif de produire un moyen d'amélioration de la qualité nutritionnelle, technologique et organoleptique des produits céréaliers, à savoir : les produits de pâtisserie, les pâtes alimentaires, le couscous et le pain, par l'incorporation de la farine de gland à différents taux allant de 1,5% à 30%.",JAMEL MEJRI (TN); MOUNA BOULARES (TN); YOUKABED ZARROUG (TN),JAMEL MEJRI (TN); MNASSER HASSOUNA (TN); MOUNA BOULARES (TN); YOUKABED ZARROUG (TN),A23L33/105; A23L7/10,2,,0,TN2017000193A,1,2018-10-19,2018-10-19,0,0,0,0,0,0,
064279610,TN2017000190A,2017-05-10,TN2017000190A1,2018-10-19,SECHOIR SOLAIRE DES PRODUITS AGRO-ALIMENTAIRES,"De nombreux produits agricoles, consommés en grandes quantités, ne sont pas toujours disponibles au cours des saisons. Le séchoir solaire agroalimentaire est un séchoir destiné aux petits agriculteurs pour sécher leurs produits dont on veut diminuer la teneur en eau tout en conservant le couleur et le gout du produit séchée. Traditionnellement le séchage s'effectue sur le sol, sur les nattes, et sur des rochers plats, Ce tradition présente très souvent des résultats médiocres car les produits sont chargés de sable et de poussière Ils subissent les attaques des insectes, et des micro-organismes. De plus, les produits s'abîment, sèchent trop ou pas assez, ce qui dégrade fortement la qualité. Dans le but d'obtenir des produits séchés de meilleures qualités, d'accélérer le processus de séchage et de réduire sa forte dépendance vis-à-vis des conditions climatiques, l'utilisation des séchoirs solaires inventés peut être adoptée étant donné qu'elle permet de palier à ces inconvénients. Le séchoir solaire est créé pour aider les petits agriculteurs à conserver leurs produits et garder aux produits leurs couleurs et leurs constituants en l'exposant dans une enceinte fermé sous les rayons solaire. Il est constitué d'un capteur solaire hybride (PV/T) de 1.32 m2 pour chauffer l'air, deux chambres de séchage chacune de volume 1.099 m3 avec 6 claies et d'une conduite isolée therniiquement amenant l'air chauffé du capteur à la chambre&lt;br />",AHMED ELLOUMI (TN); ELIES HAMZA (TN); HATEM BENTAHER (TN); HOUSSAM CHOUIKHI (TN); KAMEL ZARZOUM (TN); MAHDI BEN HMOUDA (TN); MOHAMED FTERICH (TN),AHMED ELLOUMI (TN); ELIES HAMZA (TN); HATEM BENTAHER (TN); HOUSSAM CHOUIKHI (TN); KAMEL ZARZOUM (TN); MAHDI BEN HMOUDA (TN); MOHAMED FTERICH (TN),A23N12/08,1,,0,TN2017000190A,1,2018-10-19,2018-10-19,0,0,0,0,0,0,
064279611,TN2017000195A,2017-05-16,TN2017000195A1,2018-10-19,PANNEAU ELECTROLUMINESCENT ET SON PROCEDE DE FABRICATION,"L'objet de l'invention est un panneau électroluminescent: un produit composé des électrodes, du phosphore et des strates isolantes et protectrices. Ce produit révolutionnaire en matière de lighting à plusieurs vocations, notamment la publicité moderne et l'affichage urbain. En outre il est hyper-économique à haute valeur esthétique et urbaine. Cette nouvelle invention assure l'originalité et le succès en termes de communication visuelle urbain grâce aux supports lumineux impactant.Le panneau électroluminescent sera un atout de grande valeur dont je veux introduire à notre pays.",MOHAMED DAMMAK (TN),MOHAMED DAMMAK (TN),G09F13/22; H05B33/10,2,,0,TN2017000195A,1,2018-10-19,2018-10-19,0,0,0,0,0,0,
064279612,TN2017000186A,2017-05-08,TN2017000186A1,2018-10-19,Concentrés de protéines de pois chiches pour le développement de la saucisse fraîche type « Merguez »: évaluation technologique et sensorielle.,"La présente invention a été entreprise pour la substitution de la viande par un mélange de concentré protéique qe pois chiche et de l'eau dans la formulation de saucisse fraiche type «Merguez». Les produits formulés sont à teneur réduite en viande avec des propriétés technologiques, sensorielles et fonctionnelles intéressantes. La réduction du coût est également garantit par ce type de substitution. Pour ce faite, une extraction des protéines à partir des graines de pois chiche a été réalisée. Les produits formulés et l'échantillon de contrôle sont alors. caractérisés en termes de leur composition, leurs caractéristiques de cuisson et leurs propriétés sensorielles et texturales.",ECOLE NAT DINGENIEURS DE SFAX LABORATOIRE VALORISATION ANALYSE ET SECURITE DES ALIEMENTS LAVASA (TN),ABIR MOKNI (TN); AHMED ZOUARI (TN); HAMADI ATTIA (TN); INES MAKHLOUF (TN); MARWA BEJAR (TN); MASSARA LAHIANI (TN); MEHDI TRIKI (TN); SOUHAIL BESBES (TN),A23L13/40,1,,0,TN2017000186A,1,2018-10-19,2018-10-19,0,0,0,0,0,0,
064279613,TN2017000192A,2017-05-12,TN2017000192A1,2018-10-19,AMELIORATION DE SOLUBILITE DE DEFERASIROX PAR DES DISPERSIONS SOLIDES.,"Conformément à l'invention, il est proposé d'améliorer la solubilité dans l'eau de déférasirox ou toute autre sel pharmaceutiquement accepté par la formation de dispersions solides. Le déferasirox est un nouveau chélateur oral de fer, il a été approuvé par la Food and Drug Administration des États-Unis en octobre 2005 pour l'utilisation en première intention, il a été synthétisé par l'équipe de Nick chez Novartis, c'était le deuxième chélateur de fer oral entré en usage clinique; Il a reçu l'autorisation de l'Union Européenne en 2002 et dans la plupart des pays en 2006. C'est l'acide 4- [3,5-bis (2-hydroxyphényl) -lH-1,2,4-triazol-l-yl] -benzoïque, de formule chimique bute: C21Hl5N304, de masse moléculaire: 373,36 g/mol .",SOC TAHA PHARMA (TN),AMIRA OUNAIS (TN); SOUAD LAJMI SFAR (TN),A61K31/4196; A61K9/20,2,,0,TN2017000192A,1,2018-10-19,2018-10-19,0,0,0,0,0,0,
064279614,TN2017000206A,2017-05-18,TN2017000206A1,2018-10-19,RALENTISSEUR INTELLIGENT AUTOMATISE.,"L'invention est un système qui s'inscrit dans le cadre de la mise à niveau et la modernisation des équipements pour la protection des frontières tunisiennes contre la contrebande. La solution est un ralentisseur intelligent automatisé permettant de limiter le passage illégal des véhicules des «contrebandiers». Précis, fiable et concis, ce projet évite les passages non autorisés des véhicules. Il suffit que l'officier de sécurité nationale appuie sur un bouton et le système fonctionne d'une façon autonome pour éclater les pneus de ce véhicule et un arrêt est garanti en toute sécurité. Evolution, révolution ; cette invention peut changer la configuration de sécurité nationale sur les frontières. Dans l'avenir, chaque point de contrôle aura un identifiant unique et des caméras permettant de centraliser toutes les informations sur tout mouvement illégal.",NIZAR TOUJENI (TN),FEDIA DOUIRI (TN); NIZAR TOUJENI (TN); YASSINE ASSIDI (TN),E01F13/12,1,,0,TN2017000206A,1,2018-10-19,2018-10-19,0,0,0,0,0,0,
064279615,TN2017000202A,2017-05-17,TN2017000202A1,2018-10-19,Traitement antidouleur.,"Le traitement antidouleur est un produit conçu pour éliminer les douleurs sous leur extrême intensité, il est le fruit de nombreuses années de recherches et d' essais. Les composants sont extraits de La Nature à 100% Tunisiens aucune contre indication n'est notée. En conclusion Générale La Douleur est infection provoquée par un virus atmosphérique externe provenant d,une défaillance atmosphérique et touchant en profondeur le métabolisme corporel suivant cette théorie une conception d' une Puce adaptable à l' étude de la protection de l' environnement et de la détection du virus ainsi qu' une innovation qui couronne la lutte contre l' aspect viral atmosphérique.",RAJA TOUNSI (TN),RAJA TOUNSI (TN),A61P29/00,1,,0,TN2017000202A,1,2018-10-19,2018-10-19,0,0,0,0,0,0,
